book,chapter_num,sentiment,n,total_words,saga,prop
Fourth Wing,60,positive,124,689,Shadowhunters,0.1799709724238026
Fourth Wing,72,fear,124,1190,Shadowhunters,0.10420168067226891
Iron Flame,74,anger,124,1127,Shadowhunters,0.11002661934338953
Onyx Storm (The Empyrean Book 3,85,negative,124,686,Shadowhunters,0.18075801749271136
Fourth Wing,45,trust,123,1203,Shadowhunters,0.10224438902743142
Iron Flame,89,positive,123,661,Shadowhunters,0.18608169440242056
Iron Flame,109,anticipation,123,1335,Shadowhunters,0.09213483146067415
Iron Flame,111,negative,123,816,Shadowhunters,0.15073529411764705
Iron Flame,120,negative,123,552,Shadowhunters,0.22282608695652173
Fourth Wing,60,negative,122,689,Shadowhunters,0.17706821480406387
Fourth Wing,85,disgust,122,2119,Shadowhunters,0.05757432751297782
Fourth Wing,88,fear,122,1111,Shadowhunters,0.10981098109810981
Unravel Me,83,positive,122,785,Shadowhunters,0.1554140127388535
Fourth Wing,51,negative,121,682,Shadowhunters,0.1774193548387097
Fourth Wing,75,positive,121,650,Shadowhunters,0.18615384615384614
Fourth Wing,78,negative,121,699,Shadowhunters,0.17310443490701002
Fourth Wing,80,anticipation,121,1304,Shadowhunters,0.09279141104294479
Iron Flame,71,positive,121,577,Shadowhunters,0.2097053726169844
Iron Flame,93,sadness,121,1128,Shadowhunters,0.10726950354609929
Iron Flame,130,anger,121,1037,Shadowhunters,0.11668273866923819
Onyx Storm (The Empyrean Book 3,71,positive,121,631,Shadowhunters,0.19175911251980982
Onyx Storm (The Empyrean Book 3,104,positive,121,603,Shadowhunters,0.20066334991708126
Onyx Storm (The Empyrean Book 3,111,positive,121,712,Shadowhunters,0.1699438202247191
Unravel Me,76,negative,121,575,Shadowhunters,0.21043478260869566
Fourth Wing,67,anger,120,1211,Shadowhunters,0.0990916597853014
Iron Flame,78,fear,120,1138,Shadowhunters,0.1054481546572935
Iron Flame,86,fear,120,1095,Shadowhunters,0.1095890410958904
Iron Flame,113,negative,120,524,Shadowhunters,0.22900763358778625
Iron Flame,123,fear,120,1008,Shadowhunters,0.11904761904761904
Unravel Me,98,sadness,120,1204,Shadowhunters,0.09966777408637874
Fourth Wing,64,positive,119,508,Shadowhunters,0.234251968503937
Fourth Wing,72,trust,119,1190,Shadowhunters,0.1
Fourth Wing,81,anger,119,1077,Shadowhunters,0.11049210770659239
Iron Flame,68,fear,119,1088,Shadowhunters,0.109375
Iron Flame,95,positive,119,784,Shadowhunters,0.15178571428571427
Iron Flame,122,anger,119,1099,Shadowhunters,0.10828025477707007
Iron Flame,122,fear,119,1099,Shadowhunters,0.10828025477707007
Onyx Storm (The Empyrean Book 3,113,positive,119,644,Shadowhunters,0.18478260869565216
Onyx Storm (The Empyrean Book 3,117,negative,119,584,Shadowhunters,0.20376712328767124
The Mortal Instruments 03 - Cit,1,anger,119,1894,Shadowhunters,0.06282998944033791
Fourth Wing,51,positive,118,682,Shadowhunters,0.17302052785923755
Fourth Wing,59,sadness,118,1451,Shadowhunters,0.08132322536181943
Fourth Wing,72,anticipation,118,1190,Shadowhunters,0.09915966386554621
Fourth Wing,81,fear,118,1077,Shadowhunters,0.1095636025998143
Iron Flame,89,negative,118,661,Shadowhunters,0.17851739788199697
Onyx Storm (The Empyrean Book 3,79,positive,118,568,Shadowhunters,0.20774647887323944
Fourth Wing,68,sadness,117,1115,Shadowhunters,0.10493273542600896
Fourth Wing,74,negative,117,803,Shadowhunters,0.14570361145703611
Iron Flame,77,trust,117,1061,Shadowhunters,0.11027332704995288
Onyx Storm (The Empyrean Book 3,69,negative,117,694,Shadowhunters,0.1685878962536023
Onyx Storm (The Empyrean Book 3,77,negative,117,548,Shadowhunters,0.21350364963503649
Onyx Storm (The Empyrean Book 3,118,negative,117,536,Shadowhunters,0.21828358208955223
Iron Flame,128,positive,116,797,Shadowhunters,0.14554579673776663
Onyx Storm (The Empyrean Book 3,68,positive,116,635,Shadowhunters,0.1826771653543307
Onyx Storm (The Empyrean Book 3,101,negative,116,753,Shadowhunters,0.15405046480743692
The Mortal Instruments 06 - Cit,1,surprise,116,2296,Shadowhunters,0.050522648083623695
Fourth Wing,62,negative,115,659,Shadowhunters,0.17450682852807284
Fourth Wing,65,fear,115,1001,Shadowhunters,0.11488511488511488
Fourth Wing,79,sadness,115,1248,Shadowhunters,0.0921474358974359
Fourth Wing,80,fear,115,1304,Shadowhunters,0.08819018404907976
Iron Flame,74,trust,115,1127,Shadowhunters,0.10204081632653061
Iron Flame,80,negative,115,676,Shadowhunters,0.17011834319526628
Iron Flame,102,anticipation,115,1229,Shadowhunters,0.0935720097640358
Iron Flame,104,trust,115,1165,Shadowhunters,0.09871244635193133
Iron Flame,108,positive,115,756,Shadowhunters,0.15211640211640212
Iron Flame,109,sadness,115,1335,Shadowhunters,0.08614232209737828
Iron Flame,129,negative,115,558,Shadowhunters,0.2060931899641577
The Mortal Instruments 02 - Cit,1,anticipation,115,1199,Shadowhunters,0.09591326105087573
Fourth Wing,55,trust,114,1103,Shadowhunters,0.10335448776065277
Iron Flame,85,positive,114,836,Shadowhunters,0.13636363636363635
Iron Flame,104,anger,114,1165,Shadowhunters,0.09785407725321889
Iron Flame,106,anger,114,1026,Shadowhunters,0.1111111111111111
Iron Flame,127,anger,114,1122,Shadowhunters,0.10160427807486631
Onyx Storm (The Empyrean Book 3,66,negative,114,510,Shadowhunters,0.2235294117647059
Onyx Storm (The Empyrean Book 3,73,negative,114,615,Shadowhunters,0.18536585365853658
Onyx Storm (The Empyrean Book 3,92,fear,114,1139,Shadowhunters,0.10008779631255488
Onyx Storm (The Empyrean Book 3,98,negative,114,543,Shadowhunters,0.20994475138121546
Onyx Storm (The Empyrean Book 3,117,positive,114,584,Shadowhunters,0.1952054794520548
Onyx Storm (The Empyrean Book 3,126,negative,114,609,Shadowhunters,0.18719211822660098
Fourth Wing,72,anger,113,1190,Shadowhunters,0.0949579831932773
Fourth Wing,79,surprise,113,1248,Shadowhunters,0.09054487179487179
Fourth Wing,80,anger,113,1304,Shadowhunters,0.08665644171779141
Iron Flame,76,positive,113,811,Shadowhunters,0.13933415536374846
Iron Flame,128,fear,113,797,Shadowhunters,0.14178168130489335
Fourth Wing,53,fear,112,1101,Shadowhunters,0.10172570390554042
Fourth Wing,78,positive,112,699,Shadowhunters,0.16022889842632332
Ignite Me,84,negative,112,456,Shadowhunters,0.24561403508771928
Iron Flame,68,trust,112,1088,Shadowhunters,0.10294117647058823
Onyx Storm (The Empyrean Book 3,76,positive,112,872,Shadowhunters,0.12844036697247707
Onyx Storm (The Empyrean Book 3,90,positive,112,610,Shadowhunters,0.18360655737704917
Onyx Storm (The Empyrean Book 3,91,negative,112,591,Shadowhunters,0.1895093062605753
The Mortal Instruments 01 - Cit,1,joy,112,1081,Shadowhunters,0.1036077705827937
The Mortal Instruments 02 - Cit,1,joy,112,1199,Shadowhunters,0.09341117597998332
Iron Flame,77,fear,111,1061,Shadowhunters,0.10461828463713478
Iron Flame,86,trust,111,1095,Shadowhunters,0.10136986301369863
Iron Flame,110,fear,111,834,Shadowhunters,0.13309352517985612
Iron Flame,127,sadness,111,1122,Shadowhunters,0.09893048128342247
Onyx Storm (The Empyrean Book 3,68,negative,111,635,Shadowhunters,0.17480314960629922
Onyx Storm (The Empyrean Book 3,72,negative,111,738,Shadowhunters,0.15040650406504066
Onyx Storm (The Empyrean Book 3,84,positive,111,531,Shadowhunters,0.20903954802259886
The Mortal Instruments 02 - Cit,1,sadness,111,1199,Shadowhunters,0.09257714762301918
Fourth Wing,49,fear,110,996,Shadowhunters,0.11044176706827309
Fourth Wing,57,positive,110,841,Shadowhunters,0.13079667063020214
Fourth Wing,70,trust,110,909,Shadowhunters,0.12101210121012101
Fourth Wing,88,sadness,110,1111,Shadowhunters,0.09900990099009901
Ignite Me,85,negative,110,530,Shadowhunters,0.20754716981132076
Ignite Me,87,negative,110,568,Shadowhunters,0.1936619718309859
Iron Flame,102,sadness,110,1229,Shadowhunters,0.08950366151342555
Iron Flame,105,positive,110,633,Shadowhunters,0.17377567140600317
Iron Flame,112,negative,110,636,Shadowhunters,0.17295597484276728
Onyx Storm (The Empyrean Book 3,76,fear,110,872,Shadowhunters,0.12614678899082568
Onyx Storm (The Empyrean Book 3,80,negative,110,628,Shadowhunters,0.1751592356687898
Onyx Storm (The Empyrean Book 3,109,fear,110,1026,Shadowhunters,0.10721247563352826
Unravel Me,98,anticipation,110,1204,Shadowhunters,0.09136212624584718
Fourth Wing,81,anticipation,109,1077,Shadowhunters,0.10120705663881151
Iron Flame,112,positive,109,636,Shadowhunters,0.17138364779874213
Onyx Storm (The Empyrean Book 3,113,negative,109,644,Shadowhunters,0.16925465838509315
The Mortal Instruments 01 - Cit,1,sadness,109,1081,Shadowhunters,0.10083256244218317
Unravel Me,95,disgust,109,1558,Shadowhunters,0.0699614890885751
Fourth Wing,45,anger,108,1203,Shadowhunters,0.08977556109725686
Fourth Wing,79,anticipation,108,1248,Shadowhunters,0.08653846153846154
Fourth Wing,81,sadness,108,1077,Shadowhunters,0.10027855153203342
Iron Flame,107,fear,108,1080,Shadowhunters,0.1
Iron Flame,123,anger,108,1008,Shadowhunters,0.10714285714285714
Fourth Wing,57,fear,107,841,Shadowhunters,0.1272294887039239
Iron Flame,67,negative,107,742,Shadowhunters,0.14420485175202155
Iron Flame,78,anger,107,1138,Shadowhunters,0.09402460456942004
Iron Flame,83,positive,107,526,Shadowhunters,0.20342205323193915
Iron Flame,87,anger,107,950,Shadowhunters,0.11263157894736842
Iron Flame,87,fear,107,950,Shadowhunters,0.11263157894736842
Iron Flame,107,anger,107,1080,Shadowhunters,0.09907407407407408
Iron Flame,107,sadness,107,1080,Shadowhunters,0.09907407407407408
Onyx Storm (The Empyrean Book 3,107,positive,107,502,Shadowhunters,0.21314741035856574
Onyx Storm (The Empyrean Book 3,128,positive,107,676,Shadowhunters,0.15828402366863906
Onyx Storm (The Empyrean Book 3,129,fear,107,870,Shadowhunters,0.12298850574712644
Fourth Wing,53,disgust,106,1101,Shadowhunters,0.09627611262488647
Fourth Wing,55,fear,106,1103,Shadowhunters,0.09610154125113328
Fourth Wing,73,anger,106,1098,Shadowhunters,0.0965391621129326
Fourth Wing,80,sadness,106,1304,Shadowhunters,0.08128834355828221
Iron Flame,119,negative,106,643,Shadowhunters,0.16485225505443235
Onyx Storm (The Empyrean Book 3,101,trust,106,753,Shadowhunters,0.1407702523240372
Fourth Wing,41,disgust,105,1776,Shadowhunters,0.05912162162162162
Fourth Wing,49,trust,105,996,Shadowhunters,0.10542168674698796
Fourth Wing,73,fear,105,1098,Shadowhunters,0.09562841530054644
Fourth Wing,76,fear,105,943,Shadowhunters,0.11134676564156946
Fourth Wing,76,trust,105,943,Shadowhunters,0.11134676564156946
Fourth Wing,86,fear,105,663,Shadowhunters,0.1583710407239819
Iron Flame,78,trust,105,1138,Shadowhunters,0.09226713532513181
Iron Flame,109,anger,105,1335,Shadowhunters,0.07865168539325842
Iron Flame,119,positive,105,643,Shadowhunters,0.16329704510108864
Onyx Storm (The Empyrean Book 3,75,negative,105,541,Shadowhunters,0.19408502772643252
Onyx Storm (The Empyrean Book 3,109,anger,105,1026,Shadowhunters,0.1023391812865497
Onyx Storm (The Empyrean Book 3,109,trust,105,1026,Shadowhunters,0.1023391812865497
Onyx Storm (The Empyrean Book 3,114,negative,105,489,Shadowhunters,0.2147239263803681
Unravel Me,95,anticipation,105,1558,Shadowhunters,0.06739409499358151
Unravel Me,98,trust,105,1204,Shadowhunters,0.0872093023255814
Fourth Wing,41,joy,104,1776,Shadowhunters,0.05855855855855856
Fourth Wing,55,anticipation,104,1103,Shadowhunters,0.0942883046237534
Fourth Wing,57,anger,104,841,Shadowhunters,0.12366230677764566
Fourth Wing,71,sadness,104,1326,Shadowhunters,0.0784313725490196
Fourth Wing,73,trust,104,1098,Shadowhunters,0.0947176684881603
Fourth Wing,82,negative,104,559,Shadowhunters,0.18604651162790697
Fourth Wing,88,trust,104,1111,Shadowhunters,0.09360936093609361
Iron Flame,106,trust,104,1026,Shadowhunters,0.10136452241715399
Iron Flame,107,trust,104,1080,Shadowhunters,0.0962962962962963
Onyx Storm (The Empyrean Book 3,75,positive,104,541,Shadowhunters,0.1922365988909427
Onyx Storm (The Empyrean Book 3,116,negative,104,467,Shadowhunters,0.22269807280513917
Fourth Wing,71,trust,103,1326,Shadowhunters,0.07767722473604827
Fourth Wing,77,sadness,103,1332,Shadowhunters,0.07732732732732733
Fourth Wing,84,anger,103,971,Shadowhunters,0.10607621009268794
Fourth Wing,88,anger,103,1111,Shadowhunters,0.0927092709270927
Iron Flame,75,fear,103,851,Shadowhunters,0.12103407755581669
Iron Flame,98,negative,103,549,Shadowhunters,0.18761384335154827
Onyx Storm (The Empyrean Book 3,70,positive,103,552,Shadowhunters,0.18659420289855072
Onyx Storm (The Empyrean Book 3,72,trust,103,738,Shadowhunters,0.13956639566395665
Onyx Storm (The Empyrean Book 3,95,negative,103,679,Shadowhunters,0.15169366715758467
Shatter Me,14,negative,103,332,Shadowhunters,0.3102409638554217
Unravel Me,77,positive,103,458,Shadowhunters,0.22489082969432314
Fourth Wing,65,anger,102,1001,Shadowhunters,0.1018981018981019
Fourth Wing,65,trust,102,1001,Shadowhunters,0.1018981018981019
Fourth Wing,75,negative,102,650,Shadowhunters,0.15692307692307692
Iron Flame,77,anticipation,102,1061,Shadowhunters,0.09613572101790764
Iron Flame,78,anticipation,102,1138,Shadowhunters,0.08963093145869948
Iron Flame,85,fear,102,836,Shadowhunters,0.12200956937799043
Iron Flame,86,anticipation,102,1095,Shadowhunters,0.09315068493150686
Iron Flame,95,fear,102,784,Shadowhunters,0.13010204081632654
Iron Flame,106,fear,102,1026,Shadowhunters,0.09941520467836257
Iron Flame,122,trust,102,1099,Shadowhunters,0.09281164695177434
Onyx Storm (The Empyrean Book 3,110,negative,102,582,Shadowhunters,0.17525773195876287
Unravel Me,80,negative,102,450,Shadowhunters,0.22666666666666666
Fourth Wing,73,anticipation,101,1098,Shadowhunters,0.09198542805100182
Iron Flame,83,negative,101,526,Shadowhunters,0.1920152091254753
Onyx Storm (The Empyrean Book 3,67,trust,101,891,Shadowhunters,0.11335578002244669
Onyx Storm (The Empyrean Book 3,91,positive,101,591,Shadowhunters,0.17089678510998307
Onyx Storm (The Empyrean Book 3,92,anger,101,1139,Shadowhunters,0.08867427568042142
Fourth Wing,67,sadness,100,1211,Shadowhunters,0.08257638315441784
Fourth Wing,76,anger,100,943,Shadowhunters,0.10604453870625663
Fourth Wing,77,trust,100,1332,Shadowhunters,0.07507507507507508
Iron Flame,68,anticipation,100,1088,Shadowhunters,0.09191176470588236
Iron Flame,69,trust,100,886,Shadowhunters,0.11286681715575621
Iron Flame,86,sadness,100,1095,Shadowhunters,0.091324200913242
Iron Flame,104,anticipation,100,1165,Shadowhunters,0.08583690987124463
Onyx Storm (The Empyrean Book 3,76,anger,100,872,Shadowhunters,0.11467889908256881
Onyx Storm (The Empyrean Book 3,130,fear,100,678,Shadowhunters,0.14749262536873156
Fourth Wing,62,positive,99,659,Shadowhunters,0.15022761760242792
Iron Flame,70,fear,99,838,Shadowhunters,0.11813842482100238
Iron Flame,76,fear,99,811,Shadowhunters,0.1220715166461159
Iron Flame,115,positive,99,514,Shadowhunters,0.1926070038910506
Onyx Storm (The Empyrean Book 3,90,negative,99,610,Shadowhunters,0.16229508196721312
Onyx Storm (The Empyrean Book 3,103,positive,99,586,Shadowhunters,0.1689419795221843
Fourth Wing,83,negative,98,522,Shadowhunters,0.18773946360153257
Iron Flame,87,trust,98,950,Shadowhunters,0.1031578947368421
Iron Flame,98,positive,98,549,Shadowhunters,0.1785063752276867
Iron Flame,114,anger,98,904,Shadowhunters,0.1084070796460177
Iron Flame,126,fear,98,887,Shadowhunters,0.1104847801578354
Onyx Storm (The Empyrean Book 3,87,trust,98,812,Shadowhunters,0.1206896551724138
Onyx Storm (The Empyrean Book 3,88,positive,98,398,Shadowhunters,0.24623115577889448
Onyx Storm (The Empyrean Book 3,121,positive,98,418,Shadowhunters,0.23444976076555024
The Mortal Instruments 02 - Cit,1,fear,98,1199,Shadowhunters,0.0817347789824854
Fourth Wing,66,trust,97,858,Shadowhunters,0.11305361305361306
Fourth Wing,71,anticipation,97,1326,Shadowhunters,0.07315233785822021
Fourth Wing,79,trust,97,1248,Shadowhunters,0.07772435897435898
Iron Flame,77,anger,97,1061,Shadowhunters,0.09142318567389256
Iron Flame,85,anger,97,836,Shadowhunters,0.11602870813397129
Iron Flame,111,trust,97,816,Shadowhunters,0.11887254901960784
Iron Flame,122,anticipation,97,1099,Shadowhunters,0.08826205641492266
Onyx Storm (The Empyrean Book 3,120,positive,97,636,Shadowhunters,0.15251572327044025
Onyx Storm (The Empyrean Book 3,67,fear,96,891,Shadowhunters,0.10774410774410774
Onyx Storm (The Empyrean Book 3,70,negative,96,552,Shadowhunters,0.17391304347826086
Onyx Storm (The Empyrean Book 3,79,negative,96,568,Shadowhunters,0.16901408450704225
Shatter Me,12,negative,96,349,Shadowhunters,0.27507163323782235
Shatter Me,14,fear,96,332,Shadowhunters,0.2891566265060241
Fourth Wing,53,trust,95,1101,Shadowhunters,0.08628519527702089
Fourth Wing,80,joy,95,1304,Shadowhunters,0.07285276073619631
Iron Flame,91,positive,95,475,Shadowhunters,0.2
Iron Flame,99,positive,95,495,Shadowhunters,0.1919191919191919
Iron Flame,102,anger,95,1229,Shadowhunters,0.07729861676159479
Iron Flame,104,sadness,95,1165,Shadowhunters,0.0815450643776824
Iron Flame,130,sadness,95,1037,Shadowhunters,0.09161041465766634
Onyx Storm (The Empyrean Book 3,93,fear,95,685,Shadowhunters,0.1386861313868613
Onyx Storm (The Empyrean Book 3,93,positive,95,685,Shadowhunters,0.1386861313868613
Onyx Storm (The Empyrean Book 3,98,positive,95,543,Shadowhunters,0.17495395948434622
Onyx Storm (The Empyrean Book 3,104,negative,95,603,Shadowhunters,0.15754560530679934
Onyx Storm (The Empyrean Book 3,128,fear,95,676,Shadowhunters,0.14053254437869822
The Mortal Instruments 01 - Cit,1,anticipation,95,1081,Shadowhunters,0.08788159111933395
Fourth Wing,45,anticipation,94,1203,Shadowhunters,0.07813798836242726
Fourth Wing,55,anger,94,1103,Shadowhunters,0.08522212148685404
Fourth Wing,55,sadness,94,1103,Shadowhunters,0.08522212148685404
Fourth Wing,84,sadness,94,971,Shadowhunters,0.09680741503604531
Iron Flame,68,sadness,94,1088,Shadowhunters,0.08639705882352941
Iron Flame,96,fear,94,869,Shadowhunters,0.10817031070195628
Iron Flame,96,trust,94,869,Shadowhunters,0.10817031070195628
Iron Flame,127,anticipation,94,1122,Shadowhunters,0.08377896613190731
Iron Flame,130,trust,94,1037,Shadowhunters,0.09064609450337512
Onyx Storm (The Empyrean Book 3,99,positive,94,434,Shadowhunters,0.21658986175115208
Onyx Storm (The Empyrean Book 3,103,negative,94,586,Shadowhunters,0.16040955631399317
Onyx Storm (The Empyrean Book 3,125,negative,94,440,Shadowhunters,0.21363636363636362
Onyx Storm (The Empyrean Book 3,129,anger,94,870,Shadowhunters,0.10804597701149425
Fourth Wing,74,fear,93,803,Shadowhunters,0.11581569115815692
Fourth Wing,82,positive,93,559,Shadowhunters,0.16636851520572452
Onyx Storm (The Empyrean Book 3,78,fear,93,860,Shadowhunters,0.10813953488372093
Onyx Storm (The Empyrean Book 3,112,positive,93,447,Shadowhunters,0.2080536912751678
Onyx Storm (The Empyrean Book 3,126,positive,93,609,Shadowhunters,0.15270935960591134
The Mortal Instruments 05 - Cit,25,disgust,93,1883,Shadowhunters,0.04938927243759957
Fourth Wing,41,surprise,92,1776,Shadowhunters,0.0518018018018018
Fourth Wing,43,fear,92,775,Shadowhunters,0.11870967741935484
Fourth Wing,71,surprise,92,1326,Shadowhunters,0.0693815987933635
Iron Flame,69,fear,92,886,Shadowhunters,0.1038374717832957
Iron Flame,78,sadness,92,1138,Shadowhunters,0.08084358523725835
Iron Flame,86,anger,92,1095,Shadowhunters,0.08401826484018265
Iron Flame,94,negative,92,477,Shadowhunters,0.1928721174004193
Iron Flame,115,negative,92,514,Shadowhunters,0.17898832684824903
Iron Flame,124,anger,92,780,Shadowhunters,0.11794871794871795
Onyx Storm (The Empyrean Book 3,84,negative,92,531,Shadowhunters,0.17325800376647835
Onyx Storm (The Empyrean Book 3,129,sadness,92,870,Shadowhunters,0.10574712643678161
Unravel Me,95,joy,92,1558,Shadowhunters,0.059050064184852376
Iron Flame,99,negative,91,495,Shadowhunters,0.18383838383838383
Iron Flame,108,fear,91,756,Shadowhunters,0.12037037037037036
Iron Flame,120,fear,91,552,Shadowhunters,0.16485507246376813
Iron Flame,126,sadness,91,887,Shadowhunters,0.10259301014656144
Iron Flame,127,trust,91,1122,Shadowhunters,0.08110516934046345
Onyx Storm (The Empyrean Book 3,67,anger,91,891,Shadowhunters,0.10213243546576879
Onyx Storm (The Empyrean Book 3,89,negative,91,601,Shadowhunters,0.15141430948419302
Onyx Storm (The Empyrean Book 3,109,sadness,91,1026,Shadowhunters,0.08869395711500974
Shatter Me,14,anger,91,332,Shadowhunters,0.2740963855421687
The Mortal Instruments 03 - Cit,1,surprise,91,1894,Shadowhunters,0.04804646251319958
Fourth Wing,45,sadness,90,1203,Shadowhunters,0.07481296758104738
Fourth Wing,49,anger,90,996,Shadowhunters,0.09036144578313253
Fourth Wing,66,fear,90,858,Shadowhunters,0.1048951048951049
Fourth Wing,84,trust,90,971,Shadowhunters,0.09268795056642637
Iron Flame,67,trust,90,742,Shadowhunters,0.12129380053908356
Iron Flame,114,fear,90,904,Shadowhunters,0.09955752212389381
Onyx Storm (The Empyrean Book 3,86,negative,90,589,Shadowhunters,0.15280135823429541
The Mortal Instruments 05 - Cit,25,surprise,90,1883,Shadowhunters,0.04779607010090282
Unravel Me,95,surprise,90,1558,Shadowhunters,0.057766367137355584
Fourth Wing,53,sadness,89,1101,Shadowhunters,0.08083560399636694
Fourth Wing,67,anticipation,89,1211,Shadowhunters,0.07349298100743187
Fourth Wing,80,surprise,89,1304,Shadowhunters,0.06825153374233128
Fourth Wing,83,positive,89,522,Shadowhunters,0.17049808429118773
Fourth Wing,88,anticipation,89,1111,Shadowhunters,0.08010801080108011
Fourth Wing,88,joy,89,1111,Shadowhunters,0.08010801080108011
Iron Flame,68,anger,89,1088,Shadowhunters,0.0818014705882353
Iron Flame,70,trust,89,838,Shadowhunters,0.10620525059665871
Iron Flame,75,trust,89,851,Shadowhunters,0.1045828437132785
Iron Flame,91,negative,89,475,Shadowhunters,0.18736842105263157
Iron Flame,93,anticipation,89,1128,Shadowhunters,0.07890070921985816
Iron Flame,128,anger,89,797,Shadowhunters,0.11166875784190715
Onyx Storm (The Empyrean Book 3,109,anticipation,89,1026,Shadowhunters,0.08674463937621832
Fourth Wing,59,surprise,88,1451,Shadowhunters,0.06064782908339077
Fourth Wing,65,sadness,88,1001,Shadowhunters,0.08791208791208792
Fourth Wing,68,anticipation,88,1115,Shadowhunters,0.07892376681614349
Ignite Me,87,positive,88,568,Shadowhunters,0.15492957746478872
Iron Flame,80,trust,88,676,Shadowhunters,0.1301775147928994
Iron Flame,87,sadness,88,950,Shadowhunters,0.09263157894736843
Iron Flame,110,anger,88,834,Shadowhunters,0.10551558752997602
Iron Flame,123,trust,88,1008,Shadowhunters,0.0873015873015873
Onyx Storm (The Empyrean Book 3,92,anticipation,88,1139,Shadowhunters,0.07726075504828797
Onyx Storm (The Empyrean Book 3,95,trust,88,679,Shadowhunters,0.12960235640648013
Onyx Storm (The Empyrean Book 3,105,negative,88,430,Shadowhunters,0.20465116279069767
Iron Flame,71,negative,87,577,Shadowhunters,0.15077989601386482
Iron Flame,101,anticipation,87,1484,Shadowhunters,0.05862533692722372
Iron Flame,103,fear,87,766,Shadowhunters,0.11357702349869452
Onyx Storm (The Empyrean Book 3,92,sadness,87,1139,Shadowhunters,0.07638279192273925
Onyx Storm (The Empyrean Book 3,123,negative,87,451,Shadowhunters,0.19290465631929046
Unravel Me,75,negative,87,452,Shadowhunters,0.19247787610619468
Unravel Me,98,anger,87,1204,Shadowhunters,0.07225913621262459
Unravel Me,98,surprise,87,1204,Shadowhunters,0.07225913621262459
Fourth Wing,43,anger,86,775,Shadowhunters,0.11096774193548387
Fourth Wing,68,trust,86,1115,Shadowhunters,0.07713004484304933
Fourth Wing,73,sadness,86,1098,Shadowhunters,0.07832422586520947
Fourth Wing,74,trust,86,803,Shadowhunters,0.10709838107098381
Iron Flame,73,positive,86,395,Shadowhunters,0.21772151898734177
Iron Flame,74,disgust,86,1127,Shadowhunters,0.07630878438331855
Iron Flame,75,anger,86,851,Shadowhunters,0.10105757931844889
Iron Flame,79,anticipation,86,978,Shadowhunters,0.08793456032719836
Iron Flame,84,anger,86,783,Shadowhunters,0.10983397190293742
Iron Flame,123,anticipation,86,1008,Shadowhunters,0.08531746031746032
Onyx Storm (The Empyrean Book 3,85,fear,86,686,Shadowhunters,0.12536443148688048
Onyx Storm (The Empyrean Book 3,123,positive,86,451,Shadowhunters,0.19068736141906872
Onyx Storm (The Empyrean Book 3,130,positive,86,678,Shadowhunters,0.12684365781710916
Fourth Wing,49,anticipation,85,996,Shadowhunters,0.0853413654618474
Fourth Wing,53,anticipation,85,1101,Shadowhunters,0.07720254314259764
Fourth Wing,70,anticipation,85,909,Shadowhunters,0.09350935093509351
Fourth Wing,77,surprise,85,1332,Shadowhunters,0.06381381381381382
Fourth Wing,79,joy,85,1248,Shadowhunters,0.06810897435897435
Fourth Wing,86,positive,85,663,Shadowhunters,0.1282051282051282
Iron Flame,69,anger,85,886,Shadowhunters,0.09593679458239278
Iron Flame,74,sadness,85,1127,Shadowhunters,0.07542147293700088
Iron Flame,76,anger,85,811,Shadowhunters,0.10480887792848335
Iron Flame,85,sadness,85,836,Shadowhunters,0.10167464114832536
Iron Flame,101,disgust,85,1484,Shadowhunters,0.05727762803234501
Iron Flame,118,trust,85,749,Shadowhunters,0.11348464619492657
Iron Flame,124,fear,85,780,Shadowhunters,0.10897435897435898
Onyx Storm (The Empyrean Book 3,89,trust,85,601,Shadowhunters,0.14143094841930118
Onyx Storm (The Empyrean Book 3,97,positive,85,460,Shadowhunters,0.18478260869565216
Fourth Wing,64,negative,84,508,Shadowhunters,0.16535433070866143
Fourth Wing,66,anger,84,858,Shadowhunters,0.0979020979020979
Fourth Wing,77,disgust,84,1332,Shadowhunters,0.06306306306306306
Iron Flame,82,trust,84,808,Shadowhunters,0.10396039603960396
Iron Flame,108,trust,84,756,Shadowhunters,0.1111111111111111
Iron Flame,110,sadness,84,834,Shadowhunters,0.10071942446043165
Iron Flame,120,anger,84,552,Shadowhunters,0.15217391304347827
Onyx Storm (The Empyrean Book 3,80,trust,84,628,Shadowhunters,0.1337579617834395
Onyx Storm (The Empyrean Book 3,83,trust,84,733,Shadowhunters,0.1145975443383356
Onyx Storm (The Empyrean Book 3,100,trust,84,819,Shadowhunters,0.10256410256410256
Shatter Me,19,negative,84,356,Shadowhunters,0.23595505617977527
Fourth Wing,51,fear,83,682,Shadowhunters,0.1217008797653959
Fourth Wing,70,anger,83,909,Shadowhunters,0.09130913091309131
Iron Flame,88,negative,83,428,Shadowhunters,0.1939252336448598
Iron Flame,106,anticipation,83,1026,Shadowhunters,0.08089668615984405
Iron Flame,111,fear,83,816,Shadowhunters,0.1017156862745098
Iron Flame,124,trust,83,780,Shadowhunters,0.10641025641025641
Iron Flame,126,anger,83,887,Shadowhunters,0.0935738444193912
Iron Flame,129,positive,83,558,Shadowhunters,0.14874551971326164
Onyx Storm (The Empyrean Book 3,82,negative,83,474,Shadowhunters,0.1751054852320675
